[Studie]								
Studienkuerzel = wWHO2011						
Land = WHO							
Jahrgang = 2011							
Geschlecht = w							
Gewichtung = 							
Normierung =							
Quelle = WHO							
Quelle(X) = https://www.who.int						
Bemerkung = 							
Minimum = 0							
Maximum = 19							
Spalten = a,l,lsd,gl,gm,gs,bmil,bmim,bmis					
(MissingData = -1)							
[Rohdaten]								
13.50	158.2997	6.9525	-1	-1	-1	-1.2739	19.1931	0.1358
13.58	158.5771	6.952	-1	-1	-1	-1.2661	19.2567	0.13601
13.67	158.8425	6.9509	-1	-1	-1	-1.2583	19.3197	0.13622
13.75	159.0961	6.9509	-1	-1	-1	-1.2504	19.382	0.13642
13.83	159.3382	6.9487	-1	-1	-1	-1.2425	19.4437	0.13662
13.92	159.5691	6.946	-1	-1	-1	-1.2345	19.5045	0.13681
14.00	159.789	6.9428	-1	-1	-1	-1.2266	19.5647	0.137
14.08	159.9983	6.9391	-1	-1	-1	-1.2186	19.624	0.13719
14.17	160.1971	6.9365	-1	-1	-1	-1.2107	19.6824	0.13738
14.25	160.3857	6.9319	-1	-1	-1	-1.2027	19.74	0.13756
14.33	160.5643	6.9267	-1	-1	-1	-1.1947	19.7966	0.13774
14.42	160.7332	6.9228	-1	-1	-1	-1.1867	19.8523	0.13791
14.50	160.8927	6.9168	-1	-1	-1	-1.1788	19.907	0.13808
14.58	161.043	6.912	-1	-1	-1	-1.1708	19.9607	0.13825
14.67	161.1845	6.9051	-1	-1	-1	-1.1629	20.0133	0.13841
14.75	161.3176	6.8996	-1	-1	-1	-1.1549	20.0648	0.13858
14.83	161.4425	6.8936	-1	-1	-1	-1.147	20.1152	0.13873
14.92	161.5596	6.8873	-1	-1	-1	-1.139	20.1644	0.13889
15.00	161.6692	6.879	-1	-1	-1	-1.1311	20.2125	0.13904
15.08	161.7717	6.8721	-1	-1	-1	-1.1232	20.2595	0.1392
15.17	161.8673	6.8648	-1	-1	-1	-1.1153	20.3053	0.13934
15.25	161.9564	6.8589	-1	-1	-1	-1.1074	20.3499	0.13949
15.33	162.0393	6.851	-1	-1	-1	-1.0996	20.3934	0.13963
15.42	162.1164	6.8429	-1	-1	-1	-1.0917	20.4357	0.13977
15.50	162.188	6.8346	-1	-1	-1	-1.0838	20.4769	0.13991
15.58	162.2542	6.8277	-1	-1	-1	-1.076	20.517	0.14005
15.67	162.3154	6.8189	-1	-1	-1	-1.0681	20.556	0.14018
15.75	162.3719	6.8115	-1	-1	-1	-1.0603	20.5938	0.14031
15.83	162.4239	6.8039	-1	-1	-1	-1.0525	20.6306	0.14044
15.92	162.4717	6.7946	-1	-1	-1	-1.0447	20.6663	0.14057
16.00	162.5156	6.7867	-1	-1	-1	-1.0368	20.7008	0.1407
16.08	162.556	6.7786	-1	-1	-1	-1.029	20.7344	0.14082
16.17	162.5933	6.7704	-1	-1	-1	-1.0212	20.7668	0.14094
16.25	162.6276	6.7621	-1	-1	-1	-1.0134	20.7982	0.14106
16.33	162.6594	6.7536	-1	-1	-1	-1.0055	20.8286	0.14118
16.42	162.689	6.7467	-1	-1	-1	-0.9977	20.858	0.1413
16.50	162.7165	6.7381	-1	-1	-1	-0.9898	20.8863	0.14142
16.58	162.7425	6.731	-1	-1	-1	-0.9819	20.9137	0.14153
16.67	162.767	6.7223	-1	-1	-1	-0.974	20.9401	0.14164
16.75	162.7904	6.7151	-1	-1	-1	-0.9661	20.9656	0.14176
16.83	162.8126	6.7063	-1	-1	-1	-0.9582	20.9901	0.14187
16.92	162.834	6.699	-1	-1	-1	-0.9503	21.0138	0.14198
17.00	162.8545	6.6917	-1	-1	-1	-0.9423	21.0367	0.14208
17.08	162.8743	6.6844	-1	-1	-1	-0.9344	21.0587	0.14219
17.17	162.8935	6.677	-1	-1	-1	-0.9264	21.0801	0.1423
17.25	162.912	6.6696	-1	-1	-1	-0.9184	21.1007	0.1424
17.33	162.93	6.6622	-1	-1	-1	-0.9104	21.1206	0.1425
17.42	162.9476	6.6548	-1	-1	-1	-0.9024	21.1399	0.14261
17.50	162.9649	6.649	-1	-1	-1	-0.8944	21.1586	0.14271
17.58	162.9817	6.6415	-1	-1	-1	-0.8863	21.1768	0.14281
17.67	162.9983	6.6357	-1	-1	-1	-0.8783	21.1944	0.14291
17.75	163.0144	6.6282	-1	-1	-1	-0.8703	21.2116	0.14301
17.83	163.03	6.6223	-1	-1	-1	-0.8623	21.2282	0.14311
17.92	163.0451	6.6164	-1	-1	-1	-0.8542	21.2444	0.1432
18.00	163.0595	6.6088	-1	-1	-1	-0.8462	21.2603	0.1433
18.08	163.0733	6.6028	-1	-1	-1	-0.8382	21.2757	0.1434
18.17	163.0862	6.5968	-1	-1	-1	-0.8301	21.2908	0.14349
18.25	163.0982	6.5908	-1	-1	-1	-0.8221	21.3055	0.14359
18.33	163.1092	6.5847	-1	-1	-1	-0.814	21.32	0.14368
18.42	163.1192	6.5802	-1	-1	-1	-0.806	21.3341	0.14377
18.50	163.1279	6.5741	-1	-1	-1	-0.798	21.348	0.14386
18.58	163.1355	6.5678	-1	-1	-1	-0.7899	21.3617	0.14396
18.67	163.1418	6.5632	-1	-1	-1	-0.7819	21.3752	0.14405
18.75	163.1469	6.5569	-1	-1	-1	-0.7738	21.3884	0.14414
18.83	163.1508	6.5521	-1	-1	-1	-0.7658	21.4014	0.14423
18.92	163.1534	6.5457	-1	-1	-1	-0.7577	21.4143	0.14432
19.00	163.1548	6.5409	-1	-1	-1	-0.7496	21.4269	0.14441

